"neutral","academy awards","The Clown has broken the record and become the 1st film to win 12 Brazilian Academy Awards yesterday. http://ow.ly/ew80i "
"neutral","academy awards","Today's answer: Stone has received 3 Academy Awards for his work on the films Midnight Express, Platoon, and Born on the Fourth of July."
"neutral","academy awards","Would your company like to #sponsor the 3rd annual PNC Bank #NonProfit Academy Awards? See attached for details. http://bit.ly/SihDp6 "
"positive","academy awards","The 1st Black woman to ever host the Academy Awards was=>@WhoopiGoldberg! I want to be like her! #BlackHistoryMoment"
"positive","act","Fuck SAT! ACT is where it's at! :D"
"negative","act","Talking about ACT's && SAT's, deciding where I want to go to college, applying to colleges and everything about college stresses me out."
"neutral","act","@CASS_TAR is addicted to ACT. She just took one on Saturday. And she just signed up for a third test."
"neutral","act","Also need to be at least accredated in ACT or REBT before the end of 4th yr."
"neutral","act","Finished signing up for the SAT and ACT"
"neutral","act","oH MAN i thought the deadline for ACT was tomorrow I have until the 9th bless"
"neutral","adidas","@AidilIzwann cause my agent say those who wanna continue at Adidas go to the office on monday @ 2pm! no other days to go alr! ASK QUICK."
"neutral","adidas","i'll make my bid for the adidas predator tomorrow Godwilling..."
"neutral","adrienne arsht center","@PartyMiami247: THE DONKEY SHOW OPENING TOMORROW at the ADRIENNE ARSHT CENTER @ArshtCenter GET YOUR TICKETS TODAY http://www.arshtcenter.org/donkeyshow/ "
"neutral","adrienne arsht center","Friday, October 19th - Talib Kweli: Idle Warship with Res at the Adrienne Arsht Center! http://ow.ly/etS4s "
"neutral","adrienne arsht center","I got tomorrow off!! Woooop!! (@ Adrienne Arsht Center for the Performing Arts) http://4sq.com/JWdA2n "
"neutral","adrienne arsht center","PHOTOS: Rock Of Ages kicks off the 7th Season at the Adrienne Arsht Center @arshtcenter http://bit.ly/RNL1We "
"neutral","adrienne arsht center","The Disco Balls are being polished...are you ready!?! This Thursday Night! Join us at the Adrienne Arsht Center... http://fb.me/1uMxZO4xE "
"neutral","adrienne arsht center","uploading random pics! Lol this is me last Sunday at a show at the Adrienne Arsht Center! pic.twitter.com/LeuEqikT"
"positive","adrienne arsht center","The Donkey Show - Friday the 13th is an exciting day for the Adrienne Arsht Center of the Performing Arts in... http://tmblr.co/Z5tIxuPH5wkp "
"negative","afghans","3rd one dropped by Afghans. This is not how you put pressure. #indvafg #wt20"
"negative","afghans","@verumserum Vandals in Oakland same as the night before in SF with Afghans grown in. http://citizenjournalistdotorg.wordpress.com/2012/10/07/occupy-anti-colonial-anti-capitalist-f-k-columbus-march-results-in-22-arrests/ …"
"neutral","afghans","Afghans protest against French cartoons, US film: Hundreds of Afghans on Thursday protested for the first time a... http://bit.ly/Us47SM "
"neutral","afghans","Rediff Live! Hundreds of Afghans on Thursday protested for the first time against cartoons of the prophet Mohamm... http://bit.ly/T8ujnt "
"neutral","afghans","Wicket, its getting worse for the Afghans, they have slipped to 22-4 after Karim Sadiq (5) was run out by Jos Buttler in the 6th over."
"neutral","afghans","Pakistan to talk counterterrorism with US, Afghans: Pakistan's foreign minister revealed Thursday that her country would soon hold co..."
"neutral","afghans","Taken 2 comes out Friday and the Afghans will have it Saturday guaranteed"
"neutral","afghans","@Mikeisthestig Not in the Afghan halal meat shop but it may as well be with the amount of Afghans and halal meat in the house!!"
"neutral","bill murray","Bill Murray: Yeah, on Monday I am off to meet Infinity Ward about the next game, Modern Warfare 4, Im doing work on the sequel to MW3"
"neutral","bill murray","C'mon Avila! You just got tagged out by a guy who looks like the kid Bill Murray was researching in The Royal Tenenbaums! #Tigers"
"positive","bill murray","Tom hanks and bill Murray may be the two people I would most like to meet. Well, them and Scarlett Johansen. Different reasons though..."
"neutral","bill murray","When "columbus" shoots Bill Murray in zombieland it may be one of the funniest things ever."
"positive","bill murray","Just cus it's Friday here are 62 reasons why Bill Murray is awesome http://www.buzzfeed.com/mjkiebus/62-reasons-to-go-batshit-over-the-birth-of-bill-mu-6ygq …"
"neutral","billy crystal","@mindykaling is it just me or does "Danny" seem a lot like Billy Crystal in the first 1/3rd of When Harry Met Sally?"
"neutral","billy crystal","Billy Crystal attends the special 25th Anniversary Screening of 'The Princess Bride' at the New York Festival http://dlvr.it/2G0vbC "
"neutral","billy crystal","Meg Ryan: They don't make Sunday underpants. Billy Crystal: Why? MR: Because of God. BC: *blank stare* #whenharrymetsally"
"neutral","billy crystal","We got tickets for the Late Show with David Letterman which will air tonight! Look for us in the 3rd row. Billy Crystal is the guest."
"positive","billy crystal","Love Billy Crystal introducing the 1st game of the World Series."
"positive","billy crystal","Watching When Harry met Sally, how I love that movie!!! A) it's NYC B) it's Billy Crystal and Meg Ryan :) what a perfect start to Friday!"
"negative","billy cundiff",""No you may not kick it." -Tribe Called Quest answering a text from Billy Cundiff"
"neutral","billy cundiff","@bacana1 MT@wingoz: The Baltimore Sun reporting that the Redskins have just Cundiff-ed Billy Cundiff""
"negative","billy cundiff","If any Baltimore team mascots come up missing 1st person of interest should be Billy Cundiff! Or the Redskins mascot is taken blame him!"
"neutral","billy cundiff","Look #Steelers fans I know you may be upset about Suisham missing that kick. Just know that I heard a guy named Billy Cundiff is available."
"negative","billy cundiff","The pain is far deeper than a Billy cundiff missed field goal. Gotta wake up and forget about it tomorrow. #Orioles #stayhungry"
"negative","billy cundiff","Billy Cundiff may be leaving Washington. Hopefully he won't miss the door on the way out."
"negative","billy cundiff","This President talking about growing the economy is like Billy Cundiff explaining to someone how to make a field goal in the 4th quarter."
"positive","birthday cake","@kinagrannis Two Birthday Cakes! One with Jelly Beans! I wonder what kind of Birthday Cake the 2nd one was? Goodnight Kina, Emi, and Misa."
"neutral","birthday cake","According to the radio, Rihanna's Birthday Cake is the official 4th of July anthem. Sounds about right."
"positive","birthday cake","Tomorrow I get to make a Birthday Cake."
"positive","birthday cake","I still want that Birthday Cake remix that I wanted on Saturday..."
"positive","birthday cake","These lil girls singing "Birthday Cake" .....girl it was yo 10th birthday the other day smh lol"
"positive","birthday cake",""Birthday Cake" is gonna be the song leading us into 4th quarter, count it."
"neutral","bkk","last push! last day of training before the break! then i'm off to BKK on thursday!!"
"neutral","black dahlia","Bloodbeast returns to the stage with Killatoria and new act Predomination. Join them this Friday at Black Dahlia.... http://fb.me/29Ejc1IoC "
"positive","black dahlia","Come check out @shoutheyband at the black dahlia on saturday night! It's going to be a party!"
"neutral","black dahlia","Polar Dust is hitting Black Dahlia in Boksburg on the 10th of November. Click here for event details: http://www.facebook.com/events/373269202757858/ …"
"positive","black dahlia","@AcousticCrowds DM me your number and I'll send you a pic of the dress I'm wearing Wednesday. It's perfect for being the Black Dahlia.<3"
"neutral","black dahlia murder","I just need to chill. Can't wait to unleash some aggression at Black Dahlia Murder tomorrow. #GonnaEndALife"
"neutral","black dahlia murder","@Q98Rocks Presents: DETHKLOK with MACHINE HEAD, ALL THAT REMAINS, and BLACK DAHLIA MURDER! TUESDAY, NOVEMBER 13TH AT THE VENUE AT THE HUB!"
"positive","black dahlia murder","@_justkel so excited about Cannibal Corpse, I've seen Devildriver twice but this'll be my 1st time for Corpse. oh and BLACK DAHLIA MURDER!"
"neutral","black dahlia murder","Dethklok, All That Remains, Machine Head, Black Dahlia Murder, and the Pacquiao vs Marquez fight this December >>>>>>>>>>>>>>>>>>>>>>>>>>>>>"
"positive","black dahlia murder","Dethklok, All That Remains, Machine Head, and The Black Dahlia Murder at Stage AE November 8th..HIGHLY considering going to that.#heavymetal"
"neutral","black dahlia murder","Q98 Presents: DETHKLOK with MACHINE HEAD, ALL THAT REMAINS, and BLACK DAHLIA MURDER! TUESDAY, NOVEMBER 13TH AT... http://fb.me/1AgkIhshT "
"positive","black dahlia murder","So In Flames is coming back in December with Lamb of God, then a couple days later, Dethklok is coming with Black Dahlia Murder #stoked"
"positive","black dahlia murder","Dethklok, All That Remains, and Black Dahlia Murder in November? I can dig it!"
"neutral","black triangle sighting","Alternative news: Black Triangle Sighting in Tucson, Arizona on October 20th 2012 - Red circle with triangle cut... http://bit.ly/XBUS3Y "
"neutral","black triangle sighting","Black Triangle Sighting in Oranjestad, on October 11th 2012 - black triangle ufo with resemblance of a stealth ... http://bit.ly/T1dMxo "
"neutral","black triangle sighting","Black Triangle Sighting in Perryton, Texas on October 20th 2012 - Black object that obscured the sky and stars: ... http://bit.ly/VLbDvw "
"neutral","black triangle sighting","UFO Sighting: Black Triangle Sighting in Oranjestad, on October 11th 2012 - black triangle ufo with resemblance... http://bit.ly/T1dMxo "
"neutral","black triangle sighting","UFO Sighting: Black Triangle Sighting in Perryton, Texas on August 11th 2012 - Dark triangle shape across the sk... http://bit.ly/Y1Aw3h "
"neutral","black triangle sighting","UFO Sighting: Black Triangle Sighting in Perryton, Texas on October 20th 2012 - Black object that obscured the s... http://bit.ly/VLbDvw "
"neutral","black triangle sighting","Yes, it is us: " Black Triangle Sighting in Plainfield, Illinois on January 4th 2000 - Large triangle ... http://bit.ly/VTZhkA  " #aliens"
"neutral","black triangle sighting","Yes, it is us: " Black Triangle Sighting in Pompano Beach, Florida on October 28th 2012 - basically it... http://bit.ly/XIMOOK  " #aliens"
"neutral","black triangle sighting","Yes, it is us: " Black Triangle Sighting in Olmsted Falls, Ohio on October 12th 2012 - Triangular sape... http://bit.ly/UNWWX4  " #aliens"
"neutral","boehner","Boehner tells Obama that sorry, the House is all booked up for Sept 7, maybe you can come another day... http://j.mp/qaXCPV"
"negative","boehner","Boehner wants president to change speech to Thurs instead of going against #GOP2012 debate. What? Same time as Packers-Saints #NFL opener?!?"
"neutral","boehner","DAMN, Someone saved HOLDER from the Earthquake! technically dont know why w/Biden out & Obama always out Boehner is 3rd in line!"
"negative","boehner","Boehner wants president to change speech to Thurs instead of going against #GOP2012 debate. What? Same time as Packers-Saints #NFL opener?!?"
"negative","boehner","The GOP's greatest crime? @pwire: Boehner proposes Obama speech be on the same night as NFL opening night... http://pwire.at/qMOoMi "
"positive","boehner","@PsychoSix-Smoker Beohner "got 98% of what he wanted." Fact: Dow down 634 today and Boehner OWNS every point. #p2 #fok #maddow #teaparty"
"neutral","boehner","@samyoungman Boehner sent a letter? @jamiedupree tweeted yesterday about one from Cantor."
"neutral","boehner","Boehner proposes Obama speech be on the same night as NFL opening night... http://pwire.at/qMOoMi "
"neutral","boehner","Boehner rejects 7th, invites Obama on 8th, NFL opening night. So Obama just has to speak @ WH on 7th to "save" football coverage? #doitnow"
"neutral","boehner","If he truly loves his party, Boehner should be doing all he can to schedule Obama's address on the same night as the GOP debate."
"neutral","boehner","RT @ThinkProgress These golf balls with Pelosi's face on them allegedly distributed at Boehner fundraiser today. http://yfrog.com/h0knkmqj "
"neutral","boehner","Boehner proposes Obama speech be on the same night as NFL opening night... http://pwire.at/qMOoMi "
"neutral","boehner","RT @thinkprogress Golf balls with Pelosi's face on them allegedly distributed at Boehner fundraiser today. http://yfrog.com/h0knkmqj  | SICK!"
"neutral","boehner","@sunnyvegas702 Nice! Disagreement! Of course, he sat down with Boehner only thi (@YouTube http://youtu.be/_darnZtzjJo?a)"
"negative","boehner","Hide in country clubs all U want Boehner! ReverseRobocall.com launching soon & I'm one of 1st in line! Join me. #launch http://reverserobocall.com/fl85d "
"neutral","boise state","@QBKILLA Good morning Killa! Who's your pick for the Georgia - Boise State game this Saturday?"
"neutral","boise state","Boise State may make Brandon Boykin's day. http://wp.me/p2qVJ-4Xv  /via @wordpressdotcom #uga #dawgs #boise #georgia #bulldogs"
"neutral","boise state","Morning paper: Georgia gets ready for the big opener it 'needed.' Boise State looks for a kicker. The Bangles. http://tinyurl.com/3nrxcx2 "
"neutral","boise state","Program Alert: @TheMtn will be having a debate whether or not Boise State can win it all! Check out the show today at 11AM MT! #BSUFootball"
"neutral","boise state","Damn. Who becomes the 3rd back, Ajayi? RT @IDS_BroncoBeat Boise State RB malcolm Johnson tore ACL in practice yesterday."
"neutral","boise state",""We called Boise State & tried to get them to schedule North Carolina on Monday night. They didn't do it" Mickey Matthews on UNC game #CAAfb"
"neutral","boise state","Our Football Season Preview shows start airing tonight on The Mtn..half-hour, each program..the latest on Boise State also on tonight's MSR."
"neutral","boise state","Girl singing the national anthem tonight is a Boise State student. I gave her a "Go Ducks" before she went out. Didn't seem to faze her."
"neutral","boise state","I love you all so much. Come join us on Saturday evening for the UGA v. Boise State game. Game is at 8pm, but we... http://fb.me/1hUsTfxLO "
"positive","boise state","In an ideal world Oregon and Boise State will win Sept 3rd and give power to the PAC NW! #GoDucks"
"neutral","boise state","The Zags hold a 1-0 lead for 84 minutes to beat Boise State and win the Bronco Invite. Goal by Sarah Rhodes, her 3rd of the weekend."
"negative","boise state","The other night I had a dream UGA beat Boise State. Let's hope it comes true"
"negative","bolton","@Ed001andonly same way as in Bolton are being stubborn and not talking or demanding a stupid fee ? Are you expecting Jim to sign today ?"
"neutral","bolton","@m11kte Won't see me :( I'm off to Bolton later today for the weekend. Typical timing as ever!"
"positive","bolton","I wish I was in Bolton tonight :("
"neutral","bolton","@1074towerfm Pls RT Bolton Society for Blind People are bringing Vegas to Bolton with a Charity Dinner on 23 Sep http://bsbpvegasball.eventbrite.com/  #BSBP"
"neutral","bolton","@TheBoltonNews Pls RT - Bolton Society for Blind People are bringing Vegas to Bolton with a Charity Dinner on 23 Sep http://bsbpvegasball.eventbrite.com/ "
"neutral","bolton","Bolton Society for Blind People are bringing Vegas to Bolton with a Charity Dinner on 23 Sep http://bsbpvegasball.eventbrite.com/  Please RT xx #BSBP"
"neutral","bolton","Paddy McGuinness on This Morning, continuing to show the old stereotype that broadcasters from Bolton have to shout all the time."
"neutral","bolton","1 more day of work tomorrow then it's Bolton, first away of the season mcmcfmcfcok"
"neutral","bolton","At Bolton 6th form college... A Level celebrations for tonight include watching a DVD and staying in with the dog + a bottle of vodka #wild"
"neutral","bolton","Bolton away tomorrow! Hope @swp29 gets a game....after his quality pre-season. Up the blues! @MCFC <3"
"neutral","bolton","I reckon the match between Bolton and Man City should be good tomorrow! #footballseason"
"positive","bolton","Ironman UK, Bolton highlights on tomorrow: 7.10 am on channel 4, or watch back on 4OD! Hope i can get a sneaky glimpse on it!"
"neutral","bomb squad","6 agencies, incl. the Bomb Squad, were needed to dispose of hazardous waste at E. 10th St/Post Rd. http://indy.st/NwAnPW  pic.twitter.com/iESfohaa"
"neutral","bomb squad","Last, U-School HC said the next member of the Bomb Squad will be 9th grader Sam Bruce, nephew of Isaac Bruce #2016Prospect @larryblustein"
"neutral","bomb squad","Well, monsoon coming in from the North and the Bomb Squad down in Midtown on the 15th. Time to go."
"positive","bomb squad","Bomb Squad bake sale Thursday the 25th !!! Don't miss out."
"positive","bomb squad","Gumby may be the answer to our forward woes. The Bomb Squad never stop believing, and we never stop believing in Gumby. #releasethegumby"
"neutral","bomb squad","Happy 4th from the Bomb Squad! http://fb.me/1zelvBfUn "
"positive","bomb squad","ok Im off twitter for the night til tomorrow Bomb Squad enjoy ur night love you much!"
"positive","brit award","Brit Award winning pop-star Mika is set to return with his brand new album The Origin of Love, released on Island Records on September 16."
"positive","brit award","I just realized that the boys won their Brit Award on my birthday February 21 then I was like partying that time they recieved it!#BESTGIFTx"
"positive","brit award","Look how far they've come since July 23rd 2010. They have a smash album, Brit Award, and the even beat out Justin Bieber for a TCA."
"positive","brit award","Our SE member the Alresford Community Choir to share the stage with Brit Award winning @TheBandBlake on Sep 15 @TRwinchester. How exciting!"
"positive","brit award","Scoop! Elmbridge Choir performing with Brit Award classic boy-band BLAKE on May 24th at Epsom Playhouse! Yoohoo how cool is that!"
"positive","brit award","Three times Grammy nominated, Brit Award nominee and Ivor Novella winner Joan Armatrading takes to the stage on Sunday! http://www.goh.co.uk/joan-armatrading …"
"positive","brit awards","5 Times Oscar winner John Williams will receive a lifetime achievement award at the Classical Brit Awards on October 2 at Royal Albert Hall"
"neutral","brit awards","Laura Wright, Gareth Malone, Noah Stewart and Margherita Taylor attend the Classic BRIT Awards launch, September 6"
"positive","brit awards","OMG!!! Ramin and Sierra performing Phantom of the opera at the classical brit awards televised on sunday ITV at 10.30pm!!!! :D"
"positive","brit awards","@NJHoranHugs Haha, I hardly knew about them and one day I was at her house and she sat me down and made me watch the Brit Awards with her :)"
"positive","brit awards","It makes me feel so gay that I just set the classical Brit awards to record tomorrow haha oh dear"
"positive","brit awards","So glad that the Classical Brit Awards are on ITV 1 on Sunday have set the record button just in case I forget to watch."
"positive","brook lopez","this nigga @OctobersOwn91 just hit a full court one handed shot with brook lopez...smh, 21st birthday shit"
"positive","brook lopez","Brook Lopez gets a short shot +1, #brooklynnets lead 71-56 w/ 4:20 to play in the 3rd quarter. #hellobrooklyn"
"positive","brook lopez","Brook Lopez scored 9 points in the 2nd quarter and was featured by #Nets. Joe Johnson was absent, but should play in 2nd half. #Nets #NBA"
"positive","brook lopez","Dont look now but: Brook Lopez had 19 pts & 9 rebs (28mins) in 1st game back from foot injury over weekend. 18 & 11 (25 mins) tonight."
"negative","brook lopez","Imma need Brook Lopez to get more aggressive on the boards. 7 feet tall, c'mon son"
"negative","brook lopez","Brook Lopez the 2nd best offensive center in the NBA he not ass"
"negative","brook lopez","son if deandre learned anything more than dunking.he could be the 3rd best center in the league. brook lopez's rebound numbers hold him back"
"negative","cannavaro","@mperillo86 watching Cannavaro on the 2nd even more embarrassing."
"positive","cannavaro","Although there was that one time he finished 3rd and Cannavaro finished 1st. Yes, Fabio Cannavaro. Bullshit."
"negative","cannavaro","But this is not the 1st time that Juventus is maximizing the potentials of ex-Milan players..Cannavaro and Edgar Davids are similar cases"
"positive","cannavaro","@Raheem_orDie tomorrow fc toronto vs liverpool? Are you go at stadium? Today napoli won 3 a 2 vs bayern !! Scored: Pandev,Cannavaro,insigne!"
"off topic","cannavaro","@zachbussey that year is to be unspoken of. Remember those rubber bracelets too? I may or may not have a dog tag with Cannavaro on it...."
"positive","cannavaro","Drogba(as reports suggest he is preferred to start), If Cannavaro has anything close to the game he had on friday then he takes this."
"positive","cannavaro","This is Buffon's 122nd cap for Italy, now just 4 behind Maldini in 2nd and 14 behind the leader, Cannavaro. #Legend"
"positive","cannavaro","@Colliinnn and he hasn't lost a match since Apr 2nd last year, that's consistent, and never forgetting Cannavaro, the 1st defender to win it"
"neutral","cannavaro","@Daniel_Dennehy Just saw u with Cannavaro, didn't know u were here in Italy! Congratz for being the 2nd best in the world!!! #Legend"
"positive","careless world","Careless World tour hit up 8 places in Cali. Haha the fuck, yoo."
"positive","careless world","1st episode of Careless World TV from Europe is on Facebook, make sure to give it a "like" - http://bit.ly/ITu2K0  #TeamTyga"
"neutral","careless world","@MagzLovesTyga I do remember. It was like leaked at 1st so he made a new one for Careless World"
"neutral","careless world","@Tyga Ay you gone release the HotelCalifornia in feb like you did with Careless World ?"
"positive","careless world","Careless World is the album of the year by @Tyga"
"negative","careless world","Tyga's Careless World moving down five spots to No. 48 with 8,300. Headed into his 10th week, the YMCB rapper's LP has sold 199,400 records."
"positive","careless world","on my YM shit right now. just finished listening to I Am Not A Human Being. now going onto Pink Friday. after this, hello Careless World."
"neutral","carling cup","Don't think Chelsea should appeal for Torres' red card. Let Sturridge play tomorrow. It's the Carling Cup, not PL."
"neutral","carling cup","Carling Cup on Wednesday. No extra time please. Have to play more england internationals and give the kids a rest. #lfc #stillinthehat"
"neutral","carling cup","In the Carling Cup previously, Arsenal played their 2nd string, but even then you could count on Bendtner / Vela to grab a few goals #nb52"
"positive","carling cup","Another #Chelsea vs #ManchesterUnited today for the 4th round of the Carling Cup!! Don't miss out"
"neutral","carling cup final","@DunkinBoston Because I went to my 1st match when I was 4? My last match was the Carling Cup Final. #DDLiverpool http://twitpic.com/a9ed6b "
"neutral","carling cup final","@ShutDownTheSun "these birds dont buy the sun" banner at the Carling Cup Final for Mikey Dye & the LFC96 #DontBuyTheSun pic.twitter.com/ZO2BKZcf"
"neutral","carling cup final","@Siralex671 They launched the day of the Carling Cup Final, did you not see the Dont Buy The Sun posters? #DontBuyTheSunANYDAY #JFT96"
"positive","carling cup final","@rav_sagar @spencermorgan93 they will have the last laugh when we get to the Carling Cup Final.. result may vary."
"positive","carling cup final","@LivEchoLFC @Dirk_18_Kuyt @jamespearceecho Has to be the hat-trick against ManU....and in a very close 2nd the Carling Cup Final goal :o)"
"negative","carling cup final","@rafvdvaart Hope you are fit for sunday, 3pts against Arsenal, better than watching the Carling Cup Final"
"neutral","crows nest","#FLEXTHURSDAY !! DIS THURSDAY!!!!!wit @FLEXCREWgotti @DA CROWS NEST WE CALLN OUT DA WHOL SOUF KUM KICK it Wit #PINKCITY!!!!!!!"
"neutral","crows nest","#FLEXTHURSDAY !! DIS THURSDAY!!!!!wit @FLEXCREWgotti @DA CROWS NEST WE CALLN OUT DA WHOL SOUF KUM KICK it Wit #PINKCITY!.."
"neutral","crows nest","#FLEXTHURSDAY !! DIS THURSDAY!!!!!wit @FLEXCREWgotti @DA CROWS NEST WE CALLN OUT DA WHOL SOUF KUM KICK it Wit #PINKCITY!,:-)"
"neutral","crows nest","Burger & Blonde Friday today @moogb Crows Nest $2.00 Pure Blonde with any burger purchase!"
"neutral","crows nest","Heading to Crows Nest on Sunday to cover Ray White's celebrations for 110 years in the business of real estate."
